"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","EMP","TOT","PC_WKGPOP","Q","2012-Q1",64.2551,
"FRA","EMP","TOT","PC_WKGPOP","Q","2012-Q2",64.36889,
"FRA","EMP","TOT","PC_WKGPOP","Q","2012-Q3",64.41248,
"FRA","EMP","TOT","PC_WKGPOP","Q","2012-Q4",64.48745,
"FRA","EMP","TOT","PC_WKGPOP","Q","2013-Q1",64.24451,
"FRA","EMP","TOT","PC_WKGPOP","Q","2013-Q2",64.3608,
"FRA","EMP","TOT","PC_WKGPOP","Q","2013-Q3",64.53645,
"FRA","EMP","TOT","PC_WKGPOP","Q","2013-Q4",64.47681,
"FRA","EMP","TOT","PC_WKGPOP","Q","2014-Q1",64.58044,
"FRA","EMP","TOT","PC_WKGPOP","Q","2014-Q2",64.57533,
"FRA","EMP","TOT","PC_WKGPOP","Q","2014-Q3",64.45304,
"FRA","EMP","TOT","PC_WKGPOP","Q","2014-Q4",64.50382,
"FRA","EMP","TOT","PC_WKGPOP","Q","2015-Q1",64.56435,
"FRA","EMP","TOT","PC_WKGPOP","Q","2015-Q2",64.59554,
"FRA","EMP","TOT","PC_WKGPOP","Q","2015-Q3",64.81898,
"FRA","EMP","TOT","PC_WKGPOP","Q","2015-Q4",64.76301,
"FRA","EMP","TOT","PC_WKGPOP","Q","2016-Q1",64.93019,
"FRA","EMP","TOT","PC_WKGPOP","Q","2016-Q2",64.97643,
"FRA","EMP","TOT","PC_WKGPOP","Q","2016-Q3",65.11462,
"FRA","EMP","TOT","PC_WKGPOP","Q","2016-Q4",64.99284,
"FRA","EMP","TOT","PC_WKGPOP","Q","2017-Q1",65.02145,
"FRA","EMP","TOT","PC_WKGPOP","Q","2017-Q2",65.63345,
"FRA","EMP","TOT","PC_WKGPOP","Q","2017-Q3",65.60366,
"FRA","EMP","TOT","PC_WKGPOP","Q","2017-Q4",65.97879,
"FRA","EMP","TOT","PC_WKGPOP","Q","2018-Q1",65.87647,
"FRA","EMP","TOT","PC_WKGPOP","Q","2018-Q2",66.08665,
"FRA","EMP","TOT","PC_WKGPOP","Q","2018-Q3",66.32441,
"FRA","EMP","TOT","PC_WKGPOP","Q","2018-Q4",66.28665,
"FRA","EMP","TOT","PC_WKGPOP","Q","2019-Q1",66.22874,
"FRA","EMP","TOT","PC_WKGPOP","Q","2019-Q2",66.53492,
"FRA","EMP","TOT","PC_WKGPOP","Q","2019-Q3",66.26227,
"FRA","EMP","TOT","PC_WKGPOP","Q","2019-Q4",66.53141,
"FRA","EMP","TOT","PC_WKGPOP","Q","2020-Q1",66.70701,
"FRA","EMP","TOT","PC_WKGPOP","Q","2020-Q2",65.63427,
"FRA","EMP","TOT","PC_WKGPOP","Q","2020-Q3",65.88313,
"FRA","EMP","TOT","PC_WKGPOP","Q","2020-Q4",66.2361,
"FRA","EMP","TOT","PC_WKGPOP","Q","2021-Q1",66.53963,
"FRA","EMP","TOT","PC_WKGPOP","Q","2021-Q2",67.12713,
"FRA","EMP","TOT","PC_WKGPOP","Q","2021-Q3",67.57114,
"FRA","EMP","TOT","PC_WKGPOP","Q","2021-Q4",67.74332,
"FRA","EMP","TOT","PC_WKGPOP","Q","2022-Q1",67.92301,
"FRA","EMP","TOT","PC_WKGPOP","Q","2022-Q2",68.04491,
"FRA","EMP","TOT","PC_WKGPOP","Q","2022-Q3",68.3448,
"FRA","EMP","TOT","PC_WKGPOP","Q","2022-Q4",68.25778,
"FRA","EMP","TOT","PC_WKGPOP","Q","2023-Q1",68.48158,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2003-Q1",60.97676,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2003-Q2",60.63522,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2003-Q3",60.81069,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2003-Q4",60.47739,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2004-Q1",60.42082,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2004-Q2",60.70176,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2004-Q3",60.93347,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2004-Q4",60.95506,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2005-Q1",61.21863,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2005-Q2",61.08113,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2005-Q3",60.85086,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2005-Q4",60.58875,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2006-Q1",60.87158,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2006-Q2",60.80957,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2006-Q3",61.11797,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2006-Q4",61.80358,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2007-Q1",61.71439,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2007-Q2",61.98642,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2007-Q3",62.28801,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2007-Q4",62.70698,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2008-Q1",62.98625,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2008-Q2",62.85446,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2008-Q3",62.835,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2008-Q4",62.78757,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2009-Q1",61.00796,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2009-Q2",60.93647,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2009-Q3",60.8299,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2009-Q4",60.68418,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2010-Q1",60.88208,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2010-Q2",60.74775,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2010-Q3",60.85791,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2010-Q4",60.45982,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2011-Q1",60.45052,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2011-Q2",60.66404,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2011-Q3",60.63343,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2011-Q4",60.88373,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2012-Q1",60.87762,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2012-Q2",61.00328,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2012-Q3",61.02026,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2012-Q4",61.11549,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2013-Q1",60.98655,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2013-Q2",61.17996,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2013-Q3",61.48792,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2013-Q4",61.56564,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2014-Q1",61.85739,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2014-Q2",61.85831,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2014-Q3",61.71393,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2014-Q4",61.81383,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2015-Q1",61.9383,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2015-Q2",62.00752,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2015-Q3",62.30865,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2015-Q4",62.18705,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2016-Q1",62.47489,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2016-Q2",62.32501,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2016-Q3",62.44854,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2016-Q4",62.20218,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2017-Q1",62.26374,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2017-Q2",62.67599,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2017-Q3",62.56763,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2017-Q4",63.07624,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2018-Q1",62.9577,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2018-Q2",63.17082,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2018-Q3",63.59702,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2018-Q4",63.48474,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2019-Q1",63.6176,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2019-Q2",63.93875,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2019-Q3",63.80323,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2019-Q4",64.01312,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2020-Q1",64.00439,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2020-Q2",63.39918,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2020-Q3",63.28676,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2020-Q4",63.79897,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2021-Q1",64.02999,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2021-Q2",64.28883,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2021-Q3",64.87323,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2021-Q4",64.97704,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2022-Q1",65.36761,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2022-Q2",65.29611,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2022-Q3",65.92554,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2022-Q4",65.72807,
"FRA","EMP","WOMEN","PC_WKGPOP","Q","2023-Q1",65.99174,
"DEU","EMP","MEN","THND_PER","Q","1962-Q1",21292.01,"E"
"DEU","EMP","MEN","THND_PER","Q","1962-Q2",21301.5,"E"
"DEU","EMP","MEN","THND_PER","Q","1962-Q3",21324.87,"E"
"DEU","EMP","MEN","THND_PER","Q","1962-Q4",21296.76,"E"
"DEU","EMP","MEN","THND_PER","Q","1963-Q1",21279.13,"E"
"DEU","EMP","MEN","THND_PER","Q","1963-Q2",21363.38,"E"
"DEU","EMP","MEN","THND_PER","Q","1963-Q3",21314.55,"E"
"DEU","EMP","MEN","THND_PER","Q","1963-Q4",21329.24,"E"
"DEU","EMP","MEN","THND_PER","Q","1964-Q1",21317.16,"E"
"DEU","EMP","MEN","THND_PER","Q","1964-Q2",21396.43,"E"
"DEU","EMP","MEN","THND_PER","Q","1964-Q3",21356.8,"E"
"DEU","EMP","MEN","THND_PER","Q","1964-Q4",21378.92,"E"
"DEU","EMP","MEN","THND_PER","Q","1965-Q1",21463.69,"E"
"DEU","EMP","MEN","THND_PER","Q","1965-Q2",21525.7,"E"
"DEU","EMP","MEN","THND_PER","Q","1965-Q3",21511.17,"E"
"DEU","EMP","MEN","THND_PER","Q","1965-Q4",21486.98,"E"
"DEU","EMP","MEN","THND_PER","Q","1966-Q1",21619.21,"E"
"DEU","EMP","MEN","THND_PER","Q","1966-Q2",21634.82,"E"
"DEU","EMP","MEN","THND_PER","Q","1966-Q3",21486.02,"E"
"DEU","EMP","MEN","THND_PER","Q","1966-Q4",21272.07,"E"
"DEU","EMP","MEN","THND_PER","Q","1967-Q1",20968.08,"E"
"DEU","EMP","MEN","THND_PER","Q","1967-Q2",20781.21,"E"
"DEU","EMP","MEN","THND_PER","Q","1967-Q3",20758.6,"E"
"DEU","EMP","MEN","THND_PER","Q","1967-Q4",20695.39,"E"
"DEU","EMP","MEN","THND_PER","Q","1968-Q1",20699.17,"E"
"DEU","EMP","MEN","THND_PER","Q","1968-Q2",20706.17,"E"
"DEU","EMP","MEN","THND_PER","Q","1968-Q3",20823.76,"E"
"DEU","EMP","MEN","THND_PER","Q","1968-Q4",20980.64,"E"
"DEU","EMP","MEN","THND_PER","Q","1969-Q1",21107.49,"E"
"DEU","EMP","MEN","THND_PER","Q","1969-Q2",21086.09,"E"
"DEU","EMP","MEN","THND_PER","Q","1969-Q3",21155.86,"E"
"DEU","EMP","MEN","THND_PER","Q","1969-Q4",21256.31,"E"
"DEU","EMP","MEN","THND_PER","Q","1970-Q1",21387.24,"E"
"DEU","EMP","MEN","THND_PER","Q","1970-Q2",21435.94,"E"
"DEU","EMP","MEN","THND_PER","Q","1970-Q3",21490.65,"E"
"DEU","EMP","MEN","THND_PER","Q","1970-Q4",21524.93,"E"
"DEU","EMP","MEN","THND_PER","Q","1971-Q1",21596.57,"E"
"DEU","EMP","MEN","THND_PER","Q","1971-Q2",21591.19,"E"
"DEU","EMP","MEN","THND_PER","Q","1971-Q3",21575.06,"E"
"DEU","EMP","MEN","THND_PER","Q","1971-Q4",21523.58,"E"
"DEU","EMP","MEN","THND_PER","Q","1972-Q1",21309.11,"E"
"DEU","EMP","MEN","THND_PER","Q","1972-Q2",21278.08,"E"
"DEU","EMP","MEN","THND_PER","Q","1972-Q3",21270.18,"E"
"DEU","EMP","MEN","THND_PER","Q","1972-Q4",21295.67,"E"
"DEU","EMP","MEN","THND_PER","Q","1973-Q1",21326.98,"E"
"DEU","EMP","MEN","THND_PER","Q","1973-Q2",21391.77,"E"
"DEU","EMP","MEN","THND_PER","Q","1973-Q3",21384.82,"E"
"DEU","EMP","MEN","THND_PER","Q","1973-Q4",21292.71,"E"
"DEU","EMP","MEN","THND_PER","Q","1974-Q1",21180.52,"E"
"DEU","EMP","MEN","THND_PER","Q","1974-Q2",21041.98,"E"
"DEU","EMP","MEN","THND_PER","Q","1974-Q3",20877.3,"E"
"DEU","EMP","MEN","THND_PER","Q","1974-Q4",20666.28,"E"
"DEU","EMP","MEN","THND_PER","Q","1975-Q1",20521.06,"E"
"DEU","EMP","MEN","THND_PER","Q","1975-Q2",20337.06,"E"
"DEU","EMP","MEN","THND_PER","Q","1975-Q3",20198.51,"E"
"DEU","EMP","MEN","THND_PER","Q","1975-Q4",20075.26,"E"
"DEU","EMP","MEN","THND_PER","Q","1976-Q1",20079.03,"E"
"DEU","EMP","MEN","THND_PER","Q","1976-Q2",20082.3,"E"
"DEU","EMP","MEN","THND_PER","Q","1976-Q3",20092.66,"E"
"DEU","EMP","MEN","THND_PER","Q","1976-Q4",20122.32,"E"
"DEU","EMP","MEN","THND_PER","Q","1977-Q1",20124.14,"E"
"DEU","EMP","MEN","THND_PER","Q","1977-Q2",20085.07,"E"
"DEU","EMP","MEN","THND_PER","Q","1977-Q3",20079.2,"E"
"DEU","EMP","MEN","THND_PER","Q","1977-Q4",20124.13,"E"
"DEU","EMP","MEN","THND_PER","Q","1978-Q1",20157.86,"E"
"DEU","EMP","MEN","THND_PER","Q","1978-Q2",20199.07,"E"
"DEU","EMP","MEN","THND_PER","Q","1978-Q3",20256.67,"E"
"DEU","EMP","MEN","THND_PER","Q","1978-Q4",20342.34,"E"
"DEU","EMP","MEN","THND_PER","Q","1979-Q1",20430.28,"E"
"DEU","EMP","MEN","THND_PER","Q","1979-Q2",20457.13,"E"
"DEU","EMP","MEN","THND_PER","Q","1979-Q3",20513.07,"E"
"DEU","EMP","MEN","THND_PER","Q","1979-Q4",20621.54,"E"
"DEU","EMP","MEN","THND_PER","Q","1980-Q1",20641.24,"E"
"DEU","EMP","MEN","THND_PER","Q","1980-Q2",20629.02,"E"
"DEU","EMP","MEN","THND_PER","Q","1980-Q3",20600.74,"E"
"DEU","EMP","MEN","THND_PER","Q","1980-Q4",20597.39,"E"
"DEU","EMP","MEN","THND_PER","Q","1981-Q1",20544.89,"E"
"DEU","EMP","MEN","THND_PER","Q","1981-Q2",20437.63,"E"
"DEU","EMP","MEN","THND_PER","Q","1981-Q3",20334.86,"E"
"DEU","EMP","MEN","THND_PER","Q","1981-Q4",20225.94,"E"
"DEU","EMP","MEN","THND_PER","Q","1982-Q1",20107.18,"E"
"DEU","EMP","MEN","THND_PER","Q","1982-Q2",20003.6,"E"
"DEU","EMP","MEN","THND_PER","Q","1982-Q3",19972.12,"E"
"DEU","EMP","MEN","THND_PER","Q","1982-Q4",19831.52,"E"
"DEU","EMP","MEN","THND_PER","Q","1983-Q1",19685.43,"E"
"DEU","EMP","MEN","THND_PER","Q","1983-Q2",19652.5,"E"
"DEU","EMP","MEN","THND_PER","Q","1983-Q3",19652.69,"E"
"DEU","EMP","MEN","THND_PER","Q","1983-Q4",19662.35,"E"
"DEU","EMP","MEN","THND_PER","Q","1984-Q1",19597.32,"E"
"DEU","EMP","MEN","THND_PER","Q","1984-Q2",19624.89,"E"
"DEU","EMP","MEN","THND_PER","Q","1984-Q3",19649.38,"E"
"DEU","EMP","MEN","THND_PER","Q","1984-Q4",19692.1,"E"
"DEU","EMP","MEN","THND_PER","Q","1985-Q1",19647.07,"E"
"DEU","EMP","MEN","THND_PER","Q","1985-Q2",19687.89,"E"
"DEU","EMP","MEN","THND_PER","Q","1985-Q3",19788.78,"E"
"DEU","EMP","MEN","THND_PER","Q","1985-Q4",19843.61,"E"
"DEU","EMP","MEN","THND_PER","Q","1986-Q1",19734.48,"E"
"DEU","EMP","MEN","THND_PER","Q","1986-Q2",19820.52,"E"
"DEU","EMP","MEN","THND_PER","Q","1986-Q3",19945.32,"E"
"DEU","EMP","MEN","THND_PER","Q","1986-Q4",20002.68,"E"
"DEU","EMP","MEN","THND_PER","Q","1987-Q1",19856.99,"E"
"DEU","EMP","MEN","THND_PER","Q","1987-Q2",19909.53,"E"
"DEU","EMP","MEN","THND_PER","Q","1987-Q3",19991.96,"E"
"DEU","EMP","MEN","THND_PER","Q","1987-Q4",20011.04,"E"
"DEU","EMP","MEN","THND_PER","Q","1988-Q1",20788.46,"E"
"DEU","EMP","MEN","THND_PER","Q","1988-Q2",20846.97,"E"
"DEU","EMP","MEN","THND_PER","Q","1988-Q3",20964.91,"E"
"DEU","EMP","MEN","THND_PER","Q","1988-Q4",21005.31,"E"
"DEU","EMP","MEN","THND_PER","Q","1989-Q1",21028.97,"E"
"DEU","EMP","MEN","THND_PER","Q","1989-Q2",21117.95,"E"
"DEU","EMP","MEN","THND_PER","Q","1989-Q3",21157.07,"E"
"DEU","EMP","MEN","THND_PER","Q","1989-Q4",21318.58,"E"
"DEU","EMP","MEN","THND_PER","Q","1990-Q1",21986.88,"E"
"DEU","EMP","MEN","THND_PER","Q","1990-Q2",22117,"E"
"DEU","EMP","MEN","THND_PER","Q","1990-Q3",22173.63,"E"
"DEU","EMP","MEN","THND_PER","Q","1990-Q4",22045.35,"E"
"DEU","EMP","MEN","THND_PER","Q","1991-Q1",21519.55,"E"
"DEU","EMP","MEN","THND_PER","Q","1991-Q2",21384.36,"E"
"DEU","EMP","MEN","THND_PER","Q","1991-Q3",21204.28,"E"
"DEU","EMP","MEN","THND_PER","Q","1991-Q4",21216.81,"E"
"DEU","EMP","MEN","THND_PER","Q","1992-Q1",21192.76,"E"
"DEU","EMP","MEN","THND_PER","Q","1992-Q2",21120.42,"E"
"DEU","EMP","MEN","THND_PER","Q","1992-Q3",21036.04,"E"
"DEU","EMP","MEN","THND_PER","Q","1992-Q4",20998.79,"E"
"DEU","EMP","MEN","THND_PER","Q","1993-Q1",20949.73,"E"
"DEU","EMP","MEN","THND_PER","Q","1993-Q2",20849.27,"E"
"DEU","EMP","MEN","THND_PER","Q","1993-Q3",20791.76,"E"
"DEU","EMP","MEN","THND_PER","Q","1993-Q4",20772.24,"E"
"DEU","EMP","MEN","THND_PER","Q","1994-Q1",20795.77,"E"
"DEU","EMP","MEN","THND_PER","Q","1994-Q2",20724.75,"E"
"DEU","EMP","MEN","THND_PER","Q","1994-Q3",20648.16,"E"
"DEU","EMP","MEN","THND_PER","Q","1994-Q4",20583.32,"E"
"DEU","EMP","MEN","THND_PER","Q","1995-Q1",20614.31,"E"
"DEU","EMP","MEN","THND_PER","Q","1995-Q2",20565.48,"E"
"DEU","EMP","MEN","THND_PER","Q","1995-Q3",20553.45,"E"
"DEU","EMP","MEN","THND_PER","Q","1995-Q4",20566.76,"E"
"DEU","EMP","MEN","THND_PER","Q","1996-Q1",20370.1,"E"
"DEU","EMP","MEN","THND_PER","Q","1996-Q2",20354.02,"E"
"DEU","EMP","MEN","THND_PER","Q","1996-Q3",20326.93,"E"
"DEU","EMP","MEN","THND_PER","Q","1996-Q4",20283.96,"E"
"DEU","EMP","MEN","THND_PER","Q","1997-Q1",20219.99,"E"
"DEU","EMP","MEN","THND_PER","Q","1997-Q2",20211.37,"E"
"DEU","EMP","MEN","THND_PER","Q","1997-Q3",20223.66,"E"
"DEU","EMP","MEN","THND_PER","Q","1997-Q4",20195.98,"E"
"DEU","EMP","MEN","THND_PER","Q","1998-Q1",20425.07,"E"
"DEU","EMP","MEN","THND_PER","Q","1998-Q2",20509.69,"E"
"DEU","EMP","MEN","THND_PER","Q","1998-Q3",20394.21,"E"
"DEU","EMP","MEN","THND_PER","Q","1998-Q4",20516.03,"E"
"DEU","EMP","MEN","THND_PER","Q","1999-Q1",20214.5,"E"
"DEU","EMP","MEN","THND_PER","Q","1999-Q2",20207.69,"E"
"DEU","EMP","MEN","THND_PER","Q","1999-Q3",20272.06,"E"
"DEU","EMP","MEN","THND_PER","Q","1999-Q4",20253.76,"E"
"DEU","EMP","MEN","THND_PER","Q","2000-Q1",20221.06,"E"
"DEU","EMP","MEN","THND_PER","Q","2000-Q2",20229.51,"E"
"DEU","EMP","MEN","THND_PER","Q","2000-Q3",20230.09,"E"
"DEU","EMP","MEN","THND_PER","Q","2000-Q4",20293.34,"E"
"DEU","EMP","MEN","THND_PER","Q","2001-Q1",20241.48,"E"
"DEU","EMP","MEN","THND_PER","Q","2001-Q2",20246.07,"E"
"DEU","EMP","MEN","THND_PER","Q","2001-Q3",20195.54,"E"
"DEU","EMP","MEN","THND_PER","Q","2001-Q4",20126.91,"E"
"DEU","EMP","MEN","THND_PER","Q","2002-Q1",19991.2,"E"
"DEU","EMP","MEN","THND_PER","Q","2002-Q2",19938.72,"E"
"DEU","EMP","MEN","THND_PER","Q","2002-Q3",19823.44,"E"
"DEU","EMP","MEN","THND_PER","Q","2002-Q4",19762.64,"E"
"DEU","EMP","MEN","THND_PER","Q","2003-Q1",19587.86,"E"
"DEU","EMP","MEN","THND_PER","Q","2003-Q2",19592.42,"E"
"DEU","EMP","MEN","THND_PER","Q","2003-Q3",19552.28,"E"
"DEU","EMP","MEN","THND_PER","Q","2003-Q4",19582.44,"E"
"DEU","EMP","MEN","THND_PER","Q","2004-Q1",19459.39,"E"
"DEU","EMP","MEN","THND_PER","Q","2004-Q2",19548.27,"E"
"DEU","EMP","MEN","THND_PER","Q","2004-Q3",19498.91,"E"
"DEU","EMP","MEN","THND_PER","Q","2004-Q4",19568.43,"E"
"DEU","EMP","MEN","THND_PER","Q","2005-Q1",19912.94,"E"
"DEU","EMP","MEN","THND_PER","Q","2005-Q2",19946.4,"E"
"DEU","EMP","MEN","THND_PER","Q","2005-Q3",19995.95,"E"
"DEU","EMP","MEN","THND_PER","Q","2005-Q4",19999.12,"E"
"DEU","EMP","MEN","THND_PER","Q","2006-Q1",20172.35,"E"
"DEU","EMP","MEN","THND_PER","Q","2006-Q2",20289.09,"E"
"DEU","EMP","MEN","THND_PER","Q","2006-Q3",20355.58,"E"
"DEU","EMP","MEN","THND_PER","Q","2006-Q4",20524.79,"E"
"DEU","EMP","MEN","THND_PER","Q","2007-Q1",20567.6,"E"
"DEU","EMP","MEN","THND_PER","Q","2007-Q2",20733.97,"E"
"DEU","EMP","MEN","THND_PER","Q","2007-Q3",20864.06,"E"
"DEU","EMP","MEN","THND_PER","Q","2007-Q4",20814.76,"E"
"DEU","EMP","MEN","THND_PER","Q","2008-Q1",20968.1,"E"
"DEU","EMP","MEN","THND_PER","Q","2008-Q2",20927.25,"E"
"DEU","EMP","MEN","THND_PER","Q","2008-Q3",21216.08,"E"
"DEU","EMP","MEN","THND_PER","Q","2008-Q4",21020.27,"E"
"DEU","EMP","MEN","THND_PER","Q","2009-Q1",20875.26,"E"
"DEU","EMP","MEN","THND_PER","Q","2009-Q2",20776.15,"E"
"DEU","EMP","MEN","THND_PER","Q","2009-Q3",20734.48,"E"
"DEU","EMP","MEN","THND_PER","Q","2009-Q4",20877.01,"E"
"DEU","EMP","MEN","THND_PER","Q","2010-Q1",20310.53,"E"
"DEU","EMP","MEN","THND_PER","Q","2010-Q2",20397.79,"E"
"DEU","EMP","MEN","THND_PER","Q","2010-Q3",20489.71,"E"
"DEU","EMP","MEN","THND_PER","Q","2010-Q4",20491.97,"E"
"DEU","EMP","MEN","THND_PER","Q","2011-Q1",20594.34,"E"
"DEU","EMP","MEN","THND_PER","Q","2011-Q2",20798.82,"E"
"DEU","EMP","MEN","THND_PER","Q","2011-Q3",20843.2,"E"
"DEU","EMP","MEN","THND_PER","Q","2011-Q4",20966.75,"E"
"DEU","EMP","MEN","THND_PER","Q","2012-Q1",20925.35,"E"
"DEU","EMP","MEN","THND_PER","Q","2012-Q2",20987.28,"E"
"DEU","EMP","MEN","THND_PER","Q","2012-Q3",21112.97,"E"
"DEU","EMP","MEN","THND_PER","Q","2012-Q4",21048.7,"E"
"DEU","EMP","MEN","THND_PER","Q","2013-Q1",20998.96,"E"
"DEU","EMP","MEN","THND_PER","Q","2013-Q2",21231.76,"E"
"DEU","EMP","MEN","THND_PER","Q","2013-Q3",21138.96,"E"
"DEU","EMP","MEN","THND_PER","Q","2013-Q4",21198.62,"E"
"DEU","EMP","MEN","THND_PER","Q","2014-Q1",21198.98,"E"
"DEU","EMP","MEN","THND_PER","Q","2014-Q2",21292.1,"E"
"DEU","EMP","MEN","THND_PER","Q","2014-Q3",21366.6,"E"
"DEU","EMP","MEN","THND_PER","Q","2014-Q4",21345.62,"E"
"DEU","EMP","MEN","THND_PER","Q","2015-Q1",21439.98,"E"
"DEU","EMP","MEN","THND_PER","Q","2015-Q2",21346.44,"E"
"DEU","EMP","MEN","THND_PER","Q","2015-Q3",21421.14,"E"
"DEU","EMP","MEN","THND_PER","Q","2015-Q4",21604.94,"E"
"DEU","EMP","MEN","THND_PER","Q","2016-Q1",22044.52,"E"
"DEU","EMP","MEN","THND_PER","Q","2016-Q2",22000.34,"E"
"DEU","EMP","MEN","THND_PER","Q","2016-Q3",22099.31,"E"
"DEU","EMP","MEN","THND_PER","Q","2016-Q4",22110.33,"E"
"DEU","EMP","MEN","THND_PER","Q","2017-Q1",22187.69,"E"
"DEU","EMP","MEN","THND_PER","Q","2017-Q2",22261.86,"E"
"DEU","EMP","MEN","THND_PER","Q","2017-Q3",22431.92,"E"
"DEU","EMP","MEN","THND_PER","Q","2017-Q4",22272.13,"E"
"DEU","EMP","MEN","THND_PER","Q","2018-Q1",22404.41,"E"
"DEU","EMP","MEN","THND_PER","Q","2018-Q2",22368.81,"E"
"DEU","EMP","MEN","THND_PER","Q","2018-Q3",22428.94,"E"
"DEU","EMP","MEN","THND_PER","Q","2018-Q4",22372.34,"E"
"DEU","EMP","MEN","THND_PER","Q","2019-Q1",22598.46,"E"
"DEU","EMP","MEN","THND_PER","Q","2019-Q2",22613.87,"E"
"DEU","EMP","MEN","THND_PER","Q","2019-Q3",22532.37,"E"
"DEU","EMP","MEN","THND_PER","Q","2019-Q4",22745.01,"E"
"DEU","EMP","MEN","THND_PER","Q","2020-Q1",22231.56,"E"
